#input
r(A),H1-H1,H1-H2,H1-O,H2-H1,H2-H2,H2-O,O-H1,O-H2,O-O
77.09375,1.00000000013285,1.0000000001328502,1.0000000000233111,1.0000000001328484,1.0000000001328484,1.0000000000233094,1.0000000000233098,1.0000000000233107,1.000000000225917
77.15625,0.9999999999532816,0.9999999999532818,1.0000000000625469,0.99999999995328,0.99999999995328,1.000000000062546,1.0000000000625469,1.0000000000625473,0.9999999998604476
77.21875,1.0000000001319824,1.000000000131982,1.0000000000229905,1.0000000001319809,1.0000000001319806,1.0000000000229892,1.0000000000229905,1.0000000000229905,1.000000000224583
77.28125,0.9999999999533122,0.9999999999533125,1.0000000000620317,0.9999999999533113,0.9999999999533111,1.0000000000620308,1.0000000000620322,1.0000000000620313,0.9999999998609415
77.34375,1.0000000001311222,1.0000000001311222,1.0000000000226756,1.0000000001311207,1.0000000001311204,1.0000000000226739,1.0000000000226743,1.0000000000226748,1.0000000002232614
77.40625,0.9999999999533453,0.9999999999533455,1.0000000000615232,0.9999999999533442,0.999999999953344,1.0000000000615215,1.0000000000615223,1.0000000000615223,0.9999999998614353
77.46875,1.0000000001302691,1.0000000001302691,1.0000000000223626,1.0000000001302676,1.0000000001302678,1.0000000000223617,1.0000000000223626,1.0000000000223626,1.0000000002219487
77.53125,0.9999999999533797,0.9999999999533797,1.0000000000610192,0.9999999999533784,0.9999999999533786,1.0000000000610179,1.0000000000610183,1.0000000000610183,0.9999999998619238
77.59375,1.000000000129424,1.000000000129424,1.0000000000220544,1.0000000001294223,1.0000000001294225,1.0000000000220535,1.0000000000220535,1.000000000022054,1.0000000002206475
77.65625,0.9999999999534157,0.9999999999534157,1.0000000000605191,0.9999999999534146,0.9999999999534148,1.0000000000605178,1.0000000000605183,1.0000000000605183,0.9999999998624185
77.71875,1.0000000001285863,1.0000000001285863,1.0000000000217506,1.0000000001285847,1.000000000128585,1.0000000000217484,1.0000000000217497,1.0000000000217488,1.000000000219357
77.78125,0.9999999999534541,0.9999999999534541,1.0000000000600253,0.9999999999534523,0.9999999999534528,1.0000000000600235,1.0000000000600253,1.0000000000600249,0.9999999998629097
77.84375,1.0000000001277556,1.0000000001277556,1.0000000000214504,1.0000000001277545,1.0000000001277538,1.000000000021449,1.000000000021449,1.0000000000214504,1.0000000002180736
77.90625,0.9999999999534936,0.9999999999534939,1.0000000000595364,0.9999999999534925,0.9999999999534923,1.0000000000595355,1.0000000000595364,1.0000000000595364,0.9999999998633964
77.96875,1.0000000001269325,1.0000000001269325,1.0000000000211542,1.0000000001269314,1.0000000001269307,1.0000000000211529,1.0000000000211542,1.0000000000211533,1.0000000002168044
78.03125,0.999999999953535,0.9999999999535347,1.0000000000590532,0.9999999999535334,0.9999999999535334,1.0000000000590514,1.0000000000590532,1.0000000000590523,0.9999999998638813
78.09375,1.000000000126117,1.000000000126117,1.0000000000208615,1.0000000001261153,1.0000000001261151,1.0000000000208602,1.0000000000208606,1.0000000000208606,1.0000000002155431
78.15625,0.999999999953578,0.999999999953578,1.0000000000585736,0.9999999999535765,0.9999999999535765,1.0000000000585727,1.0000000000585731,1.0000000000585736,0.9999999998643707
78.21875,1.0000000001253078,1.000000000125308,1.0000000000205724,1.0000000001253067,1.0000000001253062,1.0000000000205707,1.0000000000205715,1.000000000020572,1.0000000002142926
78.28125,0.9999999999536224,0.9999999999536227,1.0000000000581002,0.9999999999536209,0.9999999999536209,1.0000000000580984,1.0000000000580989,1.0000000000580993,0.9999999998648539
78.34375,1.0000000001245062,1.0000000001245062,1.0000000000202878,1.0000000001245044,1.0000000001245044,1.0000000000202869,1.0000000000202869,1.0000000000202873,1.0000000002130527
78.40625,0.9999999999536684,0.9999999999536684,1.0000000000576308,0.9999999999536668,0.9999999999536673,1.000000000057629,1.0000000000576308,1.0000000000576308,0.9999999998653379
78.46875,1.0000000001237115,1.0000000001237108,1.0000000000200053,1.0000000001237097,1.0000000001237097,1.0000000000200044,1.0000000000200053,1.0000000000200053,1.0000000002118217
78.53125,0.9999999999537164,0.9999999999537157,1.0000000000571667,0.9999999999537146,0.9999999999537148,1.0000000000571654,1.0000000000571676,1.0000000000571667,0.9999999998658193
78.59375,1.0000000001229234,1.000000000122923,1.0000000000197282,1.0000000001229221,1.0000000001229215,1.0000000000197269,1.0000000000197269,1.0000000000197282,1.0000000002105986
78.65625,0.9999999999537645,0.9999999999537645,1.000000000056708,0.9999999999537634,0.9999999999537632,1.0000000000567066,1.000000000056708,1.000000000056708,0.9999999998663025
78.71875,1.0000000001221416,1.0000000001221416,1.0000000000194533,1.00000000012214,1.0000000001221403,1.000000000019452,1.0000000000194524,1.0000000000194524,1.000000000209388
78.78125,0.9999999999538152,0.9999999999538152,1.0000000000562532,0.9999999999538136,0.9999999999538141,1.000000000056252,1.0000000000562523,1.000000000056252,0.9999999998667803
78.84375,1.0000000001213671,1.000000000121367,1.000000000019182,1.0000000001213654,1.0000000001213651,1.0000000000191802,1.0000000000191815,1.000000000019182,1.0000000002081855
78.90625,0.9999999999538669,0.9999999999538669,1.000000000055802,0.9999999999538651,0.9999999999538653,1.0000000000558003,1.0000000000558016,1.000000000055802,0.99999999986726
78.96875,1.0000000001205993,1.0000000001205993,1.0000000000189146,1.0000000001205982,1.000000000120598,1.0000000000189142,1.0000000000189142,1.0000000000189146,1.0000000002069918
79.03125,0.99999999995392,0.9999999999539202,1.0000000000553575,0.9999999999539189,0.9999999999539191,1.0000000000553562,1.0000000000553575,1.0000000000553566,0.9999999998677369
79.09375,1.0000000001198384,1.000000000119838,1.0000000000186504,1.0000000001198364,1.0000000001198364,1.000000000018649,1.00000000001865,1.0000000000186504,1.0000000002058087
79.15625,0.9999999999539746,0.9999999999539744,1.0000000000549156,0.999999999953973,0.9999999999539733,1.0000000000549147,1.000000000054916,1.0000000000549165,0.999999999868213
79.21875,1.0000000001190834,1.0000000001190834,1.0000000000183897,1.0000000001190819,1.0000000001190819,1.0000000000183893,1.0000000000183897,1.0000000000183897,1.0000000002046345
79.28125,0.9999999999540308,0.9999999999540308,1.000000000054479,0.9999999999540297,0.9999999999540297,1.0000000000544778,1.000000000054479,1.0000000000544786,0.9999999998686864
79.34375,1.000000000118335,1.000000000118335,1.0000000000181326,1.0000000001183338,1.0000000001183336,1.0000000000181308,1.0000000000181322,1.0000000000181322,1.0000000002034684
79.40625,0.9999999999540876,0.9999999999540876,1.0000000000540465,0.9999999999540863,0.9999999999540867,1.0000000000540457,1.000000000054046,1.0000000000540465,0.9999999998691607
79.46875,1.0000000001175928,1.0000000001175926,1.0000000000178781,1.0000000001175913,1.0000000001175913,1.0000000000178768,1.0000000000178773,1.0000000000178786,1.000000000202311
79.53125,0.999999999954146,0.999999999954146,1.0000000000536193,0.9999999999541445,0.9999999999541447,1.000000000053618,1.0000000000536189,1.0000000000536189,0.9999999998696296
79.59375,1.000000000116857,1.000000000116857,1.0000000000176277,1.0000000001168554,1.0000000001168554,1.000000000017626,1.0000000000176272,1.0000000000176272,1.0000000002011644
79.65625,0.9999999999542057,0.9999999999542057,1.0000000000531952,0.9999999999542046,0.9999999999542044,1.0000000000531934,1.0000000000531948,1.0000000000531943,0.999999999870103
79.71875,1.0000000001161276,1.000000000116127,1.0000000000173794,1.0000000001161256,1.0000000001161258,1.0000000000173785,1.0000000000173785,1.0000000000173785,1.000000000200024
79.78125,0.9999999999542668,0.9999999999542668,1.0000000000527764,0.999999999954265,0.999999999954265,1.0000000000527747,1.000000000052776,1.0000000000527751,0.9999999998705702
79.84375,1.0000000001154046,1.0000000001154044,1.0000000000171352,1.000000000115403,1.0000000001154028,1.0000000000171334,1.0000000000171338,1.0000000000171338,1.0000000001988942
79.90625,0.9999999999543283,0.999999999954329,1.0000000000523608,0.9999999999543274,0.9999999999543272,1.00000000005236,1.00000000005236,1.0000000000523608,0.9999999998710374
79.96875,1.0000000001146865,1.0000000001146863,1.0000000000168932,1.0000000001146852,1.0000000001146852,1.0000000000168923,1.0000000000168932,1.0000000000168932,1.0000000001977725
80.03125,0.9999999999543916,0.9999999999543916,1.0000000000519496,0.9999999999543903,0.9999999999543907,1.0000000000519491,1.0000000000519496,1.0000000000519491,0.9999999998715028
80.09375,1.000000000113976,1.000000000113976,1.0000000000166547,1.000000000113974,1.000000000113974,1.0000000000166538,1.0000000000166538,1.0000000000166538,1.0000000001966596
80.15625,0.9999999999544558,0.9999999999544558,1.0000000000515428,0.9999999999544544,0.9999999999544547,1.0000000000515419,1.0000000000515423,1.0000000000515428,0.9999999998719691
80.21875,1.00000000011327,1.00000000011327,1.0000000000164189,1.0000000001132683,1.0000000001132683,1.0000000000164184,1.0000000000164189,1.0000000000164189,1.0000000001955547
80.28125,0.999999999954521,0.9999999999545213,1.0000000000511404,0.9999999999545197,0.9999999999545195,1.0000000000511382,1.0000000000511395,1.0000000000511395,0.9999999998724309
80.34375,1.0000000001125717,1.0000000001125713,1.0000000000161857,1.0000000001125695,1.0000000001125695,1.0000000000161844,1.0000000000161857,1.0000000000161848,1.0000000001944622
80.40625,0.9999999999545881,0.9999999999545879,1.0000000000507412,0.9999999999545865,0.9999999999545863,1.0000000000507394,1.0000000000507407,1.0000000000507407,0.9999999998728946
80.46875,1.0000000001118776,1.0000000001118776,1.0000000000159566,1.0000000001118765,1.0000000001118765,1.0000000000159552,1.0000000000159557,1.0000000000159557,1.0000000001933715
80.53125,0.9999999999546552,0.9999999999546554,1.0000000000503464,0.999999999954654,0.9999999999546543,1.000000000050345,1.0000000000503455,1.0000000000503455,0.9999999998733511
80.59375,1.00000000011119,1.00000000011119,1.0000000000157305,1.0000000001111884,1.0000000001111884,1.0000000000157292,1.0000000000157296,1.0000000000157296,1.0000000001922942
80.65625,0.9999999999547236,0.9999999999547236,1.0000000000499547,0.9999999999547224,0.9999999999547224,1.0000000000499538,1.0000000000499543,1.0000000000499547,0.999999999873812
80.71875,1.0000000001105083,1.000000000110508,1.0000000000155054,1.0000000001105067,1.0000000001105067,1.000000000015504,1.0000000000155054,1.000000000015505,1.000000000191223
80.78125,0.9999999999547935,0.9999999999547935,1.0000000000495675,0.9999999999547919,0.9999999999547922,1.0000000000495666,1.0000000000495675,1.000000000049567,0.9999999998742704
80.84375,1.000000000109832,1.0000000001098315,1.0000000000152856,1.0000000001098301,1.0000000001098301,1.0000000000152838,1.0000000000152847,1.0000000000152842,1.0000000001901599
80.90625,0.9999999999548645,0.9999999999548639,1.0000000000491847,0.9999999999548628,0.9999999999548623,1.0000000000491838,1.000000000049185,1.0000000000491847,0.999999999874726
80.96875,1.0000000001091607,1.0000000001091607,1.0000000000150666,1.0000000001091593,1.0000000001091593,1.0000000000150644,1.0000000000150662,1.0000000000150662,1.0000000001891038
81.03125,0.9999999999549352,0.9999999999549354,1.000000000048805,0.9999999999549343,0.9999999999549343,1.0000000000488032,1.0000000000488045,1.000000000048805,0.9999999998751807
81.09375,1.0000000001084957,1.0000000001084952,1.0000000000148503,1.000000000108494,1.0000000001084939,1.0000000000148486,1.00000000001485,1.0000000000148503,1.0000000001880576
81.15625,0.9999999999550078,0.9999999999550078,1.0000000000484297,0.9999999999550064,0.9999999999550064,1.000000000048428,1.0000000000484293,1.0000000000484293,0.9999999998756355
81.21875,1.000000000107836,1.0000000001078357,1.000000000014638,1.0000000001078342,1.0000000001078346,1.0000000000146376,1.0000000000146376,1.0000000000146376,1.0000000001870166
81.28125,0.9999999999550804,0.9999999999550804,1.0000000000480571,0.9999999999550793,0.9999999999550795,1.0000000000480567,1.0000000000480567,1.0000000000480571,0.9999999998760849
81.34375,1.0000000001071816,1.0000000001071816,1.0000000000144285,1.0000000001071803,1.0000000001071798,1.0000000000144271,1.000000000014428,1.0000000000144271,1.0000000001859863
81.40625,0.9999999999551554,0.999999999955155,1.000000000047689,0.9999999999551539,0.9999999999551539,1.000000000047688,1.000000000047688,1.000000000047688,0.9999999998765379
81.46875,1.0000000001065328,1.0000000001065326,1.0000000000142202,1.0000000001065312,1.0000000001065312,1.0000000000142184,1.0000000000142193,1.0000000000142193,1.0000000001849632
81.53125,0.9999999999552305,0.99999999995523,1.000000000047324,0.9999999999552287,0.9999999999552294,1.000000000047323,1.000000000047324,1.000000000047324,0.9999999998769837
81.59375,1.000000000105889,1.0000000001058889,1.000000000014015,1.0000000001058875,1.0000000001058873,1.0000000000140141,1.0000000000140146,1.000000000014015,1.0000000001839435
81.65625,0.9999999999553066,0.9999999999553066,1.0000000000469624,0.9999999999553051,0.9999999999553051,1.000000000046961,1.0000000000469624,1.0000000000469624,0.9999999998774332
81.71875,1.0000000001052505,1.0000000001052505,1.000000000013813,1.0000000001052487,1.0000000001052487,1.0000000000138116,1.000000000013812,1.0000000000138125,1.0000000001829372
81.78125,0.999999999955383,0.9999999999553835,1.000000000046605,0.9999999999553819,0.9999999999553815,1.0000000000466032,1.0000000000466036,1.0000000000466036,0.999999999877879
81.84375,1.0000000001046176,1.0000000001046172,1.0000000000136127,1.000000000104616,1.000000000104616,1.0000000000136122,1.0000000000136127,1.0000000000136127,1.0000000001819345
81.90625,0.9999999999554605,0.9999999999554607,1.0000000000462497,0.999999999955459,0.9999999999554592,1.0000000000462483,1.0000000000462497,1.0000000000462497,0.999999999878324
81.96875,1.0000000001039897,1.000000000103989,1.0000000000134155,1.0000000001039882,1.0000000001039882,1.0000000000134137,1.0000000000134155,1.000000000013415,1.0000000001809424
82.03125,0.9999999999555387,0.9999999999555387,1.0000000000458988,0.9999999999555376,0.9999999999555376,1.0000000000458975,1.0000000000458988,1.0000000000458984,0.9999999998787672
82.09375,1.0000000001033662,1.0000000001033664,1.0000000000132214,1.0000000001033649,1.0000000001033649,1.0000000000132205,1.0000000000132205,1.0000000000132214,1.0000000001799538
82.15625,0.999999999955618,0.999999999955618,1.0000000000455516,0.9999999999556166,0.9999999999556164,1.0000000000455507,1.0000000000455507,1.0000000000455516,0.9999999998792077
82.21875,1.0000000001027485,1.0000000001027485,1.0000000000130278,1.000000000102747,1.000000000102747,1.0000000000130265,1.0000000000130274,1.0000000000130274,1.000000000178976
82.28125,0.9999999999556979,0.9999999999556979,1.000000000045207,0.9999999999556966,0.9999999999556966,1.0000000000452056,1.0000000000452065,1.0000000000452065,0.9999999998796474
82.34375,1.0000000001021359,1.0000000001021359,1.0000000000128382,1.0000000001021343,1.0000000001021343,1.0000000000128373,1.0000000000128377,1.0000000000128373,1.0000000001780034
82.40625,0.9999999999557783,0.9999999999557785,1.0000000000448663,0.9999999999557772,0.9999999999557772,1.0000000000448654,1.0000000000448663,1.0000000000448663,0.9999999998800879
82.46875,1.000000000101528,1.0000000001015277,1.0000000000126512,1.0000000001015263,1.0000000001015266,1.0000000000126503,1.0000000000126503,1.0000000000126503,1.0000000001770388
82.53125,0.9999999999558593,0.9999999999558591,1.0000000000445297,0.999999999955858,0.9999999999558582,1.0000000000445284,1.0000000000445288,1.0000000000445284,0.9999999998805222
82.59375,1.0000000001009253,1.0000000001009248,1.0000000000124651,1.0000000001009233,1.0000000001009235,1.0000000000124634,1.0000000000124643,1.0000000000124643,1.0000000001760805
82.65625,0.9999999999559415,0.9999999999559415,1.0000000000441944,0.9999999999559401,0.9999999999559401,1.0000000000441935,1.000000000044194,1.0000000000441935,0.9999999998809592
82.71875,1.0000000001003266,1.0000000001003262,1.0000000000122817,1.000000000100325,1.000000000100325,1.0000000000122808,1.0000000000122817,1.0000000000122817,1.0000000001751292
82.78125,0.9999999999560243,0.9999999999560243,1.0000000000438631,0.9999999999560227,0.9999999999560227,1.0000000000438618,1.0000000000438627,1.0000000000438627,0.9999999998813927
82.84375,1.000000000099733,1.0000000000997329,1.0000000000121005,1.0000000000997316,1.0000000000997313,1.0000000000121,1.0000000000121,1.0000000000121005,1.000000000174186
82.90625,0.9999999999561073,0.9999999999561073,1.0000000000435354,0.999999999956106,0.9999999999561056,1.000000000043534,1.000000000043535,1.000000000043535,0.9999999998818279
82.96875,1.0000000000991451,1.0000000000991447,1.000000000011922,1.0000000000991436,1.0000000000991431,1.0000000000119216,1.000000000011922,1.0000000000119216,1.0000000001732507
83.03125,0.9999999999561915,0.9999999999561915,1.0000000000432103,0.9999999999561904,0.9999999999561899,1.0000000000432094,1.0000000000432108,1.0000000000432094,0.999999999882256
83.09375,1.0000000000985605,1.0000000000985605,1.0000000000117466,1.0000000000985587,1.000000000098559,1.0000000000117448,1.0000000000117453,1.0000000000117462,1.000000000172319
83.15625,0.9999999999562761,0.9999999999562759,1.0000000000428901,0.9999999999562745,0.9999999999562745,1.0000000000428875,1.0000000000428884,1.0000000000428884,0.9999999998826876
83.21875,1.0000000000979812,1.0000000000979814,1.0000000000115712,1.0000000000979798,1.0000000000979798,1.0000000000115712,1.0000000000115716,1.000000000011572,1.0000000001713945
83.28125,0.9999999999563609,0.9999999999563609,1.00000000004257,0.9999999999563594,0.9999999999563602,1.00000000004257,1.00000000004257,1.00000000004257,0.9999999998831139
83.34375,1.0000000000974067,1.000000000097407,1.0000000000113998,1.0000000000974054,1.0000000000974048,1.000000000011398,1.0000000000113993,1.0000000000113993,1.0000000001704779
83.40625,0.9999999999564471,0.9999999999564468,1.000000000042255,0.9999999999564455,0.9999999999564455,1.0000000000422533,1.0000000000422538,1.0000000000422542,0.9999999998835429
83.46875,1.0000000000968368,1.0000000000968365,1.0000000000112301,1.0000000000968352,1.0000000000968352,1.0000000000112292,1.0000000000112297,1.0000000000112297,1.0000000001695692
83.53125,0.9999999999565328,0.9999999999565328,1.0000000000419416,0.9999999999565317,0.9999999999565317,1.0000000000419407,1.0000000000419411,1.0000000000419416,0.9999999998839684
83.59375,1.0000000000962714,1.0000000000962714,1.0000000000110627,1.0000000000962699,1.0000000000962697,1.000000000011061,1.0000000000110618,1.0000000000110614,1.000000000168666
83.65625,0.9999999999566205,0.9999999999566203,1.000000000041633,0.9999999999566189,0.9999999999566189,1.0000000000416307,1.0000000000416316,1.0000000000416316,0.999999999884392
83.71875,1.0000000000957097,1.0000000000957097,1.0000000000108962,1.0000000000957086,1.000000000095708,1.0000000000108953,1.0000000000108953,1.0000000000108953,1.0000000001677671
83.78125,0.9999999999567075,0.9999999999567077,1.0000000000413256,0.999999999956706,0.9999999999567066,1.0000000000413243,1.0000000000413243,1.0000000000413243,0.9999999998848148
83.84375,1.0000000000951532,1.0000000000951532,1.0000000000107327,1.0000000000951519,1.0000000000951512,1.000000000010731,1.0000000000107319,1.0000000000107323,1.0000000001668772
83.90625,0.999999999956795,0.999999999956795,1.000000000041021,0.9999999999567939,0.9999999999567937,1.0000000000410192,1.0000000000410205,1.000000000041021,0.9999999998852349
83.96875,1.000000000094601,1.000000000094601,1.000000000010571,1.0000000000945994,1.0000000000945994,1.0000000000105693,1.000000000010571,1.0000000000105702,1.0000000001659917
84.03125,0.999999999956884,0.9999999999568843,1.0000000000407194,0.9999999999568829,0.9999999999568829,1.000000000040718,1.0000000000407194,1.0000000000407194,0.999999999885655
84.09375,1.0000000000940528,1.0000000000940528,1.0000000000104117,1.0000000000940514,1.0000000000940512,1.0000000000104103,1.0000000000104108,1.0000000000104112,1.000000000165115
84.15625,0.9999999999569731,0.9999999999569731,1.0000000000404223,0.9999999999569718,0.9999999999569715,1.0000000000404206,1.0000000000404206,1.000000000040421,0.9999999998860751
84.21875,1.000000000093509,1.0000000000935088,1.0000000000102536,1.0000000000935072,1.0000000000935072,1.0000000000102518,1.0000000000102527,1.0000000000102527,1.000000000164241
84.28125,0.9999999999570621,0.9999999999570628,1.000000000040127,0.9999999999570612,0.9999999999570612,1.0000000000401252,1.0000000000401252,1.0000000000401252,0.999999999886489
84.34375,1.00000000009297,1.0000000000929694,1.0000000000100981,1.0000000000929683,1.000000000092968,1.000000000010096,1.0000000000100973,1.0000000000100968,1.0000000001633786
84.40625,0.9999999999571525,0.9999999999571518,1.0000000000398348,0.9999999999571509,0.9999999999571507,1.0000000000398326,1.0000000000398335,1.000000000039834,0.9999999998869047
84.46875,1.000000000092434,1.000000000092434,1.0000000000099432,1.0000000000924327,1.0000000000924332,1.0000000000099418,1.0000000000099432,1.0000000000099432,1.000000000162517
84.53125,0.9999999999572429,0.9999999999572429,1.0000000000395435,0.9999999999572415,0.999999999957242,1.0000000000395426,1.000000000039543,1.000000000039543,0.9999999998873186
84.59375,1.000000000091903,1.0000000000919025,1.0000000000097926,1.0000000000919014,1.000000000091901,1.0000000000097913,1.0000000000097913,1.0000000000097926,1.0000000001616627
84.65625,0.9999999999573335,0.9999999999573335,1.0000000000392562,0.9999999999573321,0.9999999999573321,1.0000000000392557,1.0000000000392553,1.0000000000392562,0.999999999887728
84.71875,1.000000000091376,1.000000000091376,1.0000000000096425,1.0000000000913745,1.0000000000913745,1.0000000000096416,1.0000000000096412,1.0000000000096416,1.0000000001608162
84.78125,0.9999999999574245,0.9999999999574247,1.000000000038972,0.9999999999574236,0.9999999999574236,1.0000000000389715,1.000000000038971,1.0000000000389715,0.999999999888141
84.84375,1.000000000090853,1.0000000000908533,1.0000000000094942,1.0000000000908518,1.0000000000908522,1.0000000000094933,1.0000000000094933,1.0000000000094946,1.0000000001599751
84.90625,0.9999999999575162,0.9999999999575164,1.0000000000386904,0.9999999999575149,0.9999999999575151,1.0000000000386895,1.00000000003869,1.00000000003869,0.9999999998885487
84.96875,1.0000000000903346,1.0000000000903344,1.0000000000093476,1.0000000000903329,1.0000000000903329,1.0000000000093467,1.0000000000093476,1.0000000000093472,1.0000000001591385
85.03125,0.9999999999576084,0.9999999999576084,1.0000000000384097,0.9999999999576075,0.9999999999576075,1.000000000038408,1.0000000000384088,1.0000000000384088,0.9999999998889582
85.09375,1.0000000000898195,1.0000000000898193,1.0000000000092029,1.0000000000898184,1.000000000089818,1.0000000000092015,1.0000000000092024,1.0000000000092029,1.0000000001583107
85.15625,0.999999999957701,0.999999999957701,1.0000000000381344,0.9999999999577001,0.9999999999576996,1.000000000038133,1.0000000000381335,1.0000000000381344,0.999999999889364
85.21875,1.0000000000893088,1.0000000000893086,1.0000000000090594,1.0000000000893075,1.0000000000893072,1.0000000000090594,1.0000000000090594,1.0000000000090599,1.0000000001574874
85.28125,0.9999999999577935,0.999999999957794,1.0000000000378586,0.9999999999577927,0.9999999999577924,1.0000000000378582,1.0000000000378586,1.0000000000378582,0.9999999998897682
85.34375,1.000000000088802,1.0000000000888016,1.0000000000089204,1.0000000000888003,1.0000000000888,1.0000000000089186,1.000000000008919,1.0000000000089186,1.0000000001566685
85.40625,0.999999999957887,0.999999999957887,1.000000000037589,0.9999999999578861,0.9999999999578859,1.0000000000375873,1.0000000000375877,1.0000000000375873,0.9999999998901723
85.46875,1.0000000000882987,1.0000000000882987,1.0000000000087805,1.0000000000882976,1.0000000000882971,1.0000000000087792,1.00000000000878,1.0000000000087805,1.0000000001558567
85.53125,0.9999999999579805,0.9999999999579807,1.0000000000373181,0.9999999999579794,0.9999999999579792,1.0000000000373177,1.0000000000373181,1.0000000000373181,0.9999999998905746
85.59375,1.0000000000877993,1.0000000000877993,1.0000000000086424,1.0000000000877978,1.0000000000877978,1.000000000008641,1.0000000000086424,1.0000000000086424,1.0000000001550493
85.65625,0.9999999999580742,0.9999999999580742,1.0000000000370526,0.9999999999580733,0.9999999999580729,1.0000000000370508,1.0000000000370513,1.0000000000370521,0.9999999998909743
85.71875,1.0000000000873037,1.0000000000873035,1.0000000000085065,1.0000000000873022,1.0000000000873022,1.0000000000085056,1.000000000008506,1.000000000008506,1.000000000154249
85.78125,0.9999999999581684,0.9999999999581684,1.0000000000367884,0.999999999958167,0.9999999999581672,1.000000000036787,1.000000000036788,1.0000000000367875,0.999999999891374
85.84375,1.0000000000868121,1.0000000000868121,1.0000000000083724,1.0000000000868108,1.0000000000868106,1.000000000008372,1.0000000000083724,1.0000000000083724,1.000000000153455
85.90625,0.9999999999582629,0.9999999999582629,1.0000000000365246,0.9999999999582618,0.9999999999582616,1.0000000000365237,1.0000000000365241,1.0000000000365246,0.9999999998917701
85.96875,1.0000000000863243,1.0000000000863236,1.00000000000824,1.0000000000863223,1.0000000000863225,1.0000000000082392,1.0000000000082396,1.0000000000082396,1.0000000001526628
86.03125,0.999999999958358,0.9999999999583578,1.000000000036266,0.9999999999583566,0.9999999999583566,1.0000000000362648,1.0000000000362657,1.0000000000362657,0.9999999998921663
86.09375,1.0000000000858398,1.0000000000858398,1.0000000000081082,1.000000000085838,1.0000000000858387,1.0000000000081073,1.0000000000081082,1.0000000000081082,1.0000000001518812
86.15625,0.9999999999584532,0.9999999999584532,1.0000000000360094,0.9999999999584515,0.9999999999584519,1.0000000000360076,1.0000000000360085,1.000000000036009,0.999999999892558
86.21875,1.0000000000853595,1.0000000000853593,1.0000000000079798,1.0000000000853584,1.0000000000853582,1.0000000000079776,1.000000000007979,1.000000000007979,1.0000000001511005
86.28125,0.999999999958548,0.9999999999585483,1.0000000000357545,0.9999999999585472,0.9999999999585467,1.0000000000357532,1.0000000000357532,1.000000000035754,0.9999999998929523
86.34375,1.0000000000848828,1.0000000000848828,1.0000000000078515,1.0000000000848812,1.000000000084881,1.0000000000078506,1.0000000000078515,1.0000000000078515,1.0000000001503278
86.40625,0.999999999958644,0.9999999999586442,1.000000000035501,0.9999999999586429,0.9999999999586426,1.0000000000355,1.0000000000355005,1.000000000035501,0.999999999893344
86.46875,1.000000000084409,1.0000000000844091,1.0000000000077263,1.0000000000844074,1.0000000000844078,1.0000000000077254,1.0000000000077254,1.0000000000077258,1.0000000001495586
86.53125,0.9999999999587401,0.9999999999587401,1.000000000035251,0.9999999999587388,0.9999999999587392,1.0000000000352496,1.000000000035251,1.0000000000352505,0.9999999998937348
86.59375,1.00000000008394,1.0000000000839397,1.0000000000076006,1.0000000000839384,1.0000000000839382,1.0000000000075993,1.0000000000076006,1.0000000000076006,1.0000000001487983
86.65625,0.9999999999588365,0.9999999999588365,1.0000000000350036,0.9999999999588356,0.9999999999588354,1.0000000000350018,1.0000000000350027,1.0000000000350027,0.9999999998941238
86.71875,1.0000000000834732,1.0000000000834732,1.000000000007478,1.000000000083472,1.0000000000834712,1.0000000000074767,1.0000000000074785,1.000000000007478,1.0000000001480362
86.78125,0.9999999999589331,0.9999999999589329,1.0000000000347575,0.9999999999589317,0.9999999999589317,1.0000000000347562,1.000000000034757,1.0000000000347575,0.9999999998945102
86.84375,1.0000000000830107,1.0000000000830107,1.0000000000073554,1.0000000000830094,1.0000000000830092,1.0000000000073546,1.0000000000073554,1.0000000000073554,1.0000000001472875
86.90625,0.9999999999590294,0.9999999999590294,1.0000000000345137,0.9999999999590288,0.9999999999590281,1.0000000000345128,1.0000000000345133,1.0000000000345137,0.9999999998948965
86.96875,1.0000000000825515,1.000000000082551,1.0000000000072373,1.00000000008255,1.0000000000825497,1.0000000000072355,1.000000000007236,1.0000000000072364,1.000000000146537
87.03125,0.9999999999591263,0.9999999999591263,1.0000000000342735,0.9999999999591251,0.9999999999591251,1.0000000000342721,1.000000000034273,1.0000000000342735,0.9999999998952811
87.09375,1.0000000000820957,1.0000000000820957,1.0000000000071179,1.000000000082094,1.000000000082094,1.0000000000071165,1.000000000007117,1.0000000000071183,1.0000000001457963
87.15625,0.9999999999592233,0.9999999999592231,1.000000000034035,0.999999999959222,0.999999999959222,1.0000000000340332,1.0000000000340346,1.000000000034034,0.9999999998956621
87.21875,1.000000000081643,1.0000000000816431,1.0000000000069997,1.000000000081642,1.000000000081642,1.0000000000069993,1.0000000000069993,1.0000000000069997,1.000000000145059
87.28125,0.9999999999593208,0.9999999999593208,1.0000000000337965,0.9999999999593197,0.9999999999593197,1.0000000000337965,1.0000000000337965,1.0000000000337965,0.999999999896044
87.34375,1.0000000000811942,1.0000000000811942,1.0000000000068852,1.0000000000811928,1.0000000000811924,1.0000000000068838,1.0000000000068852,1.0000000000068847,1.0000000001443263
